,title,description,web_url,price,rent,credit,category,business_type,images,city,district,token
69,پژو 405 GLX بنزینی، مدل ۱۳۹۱,سلام. خودرو فوق از نظره فنی سالم و سلامت چهار حلقه لاستی ۲۰۵ نو. شیشه دودی Usaجلو بندی نو لنت نو تسمه تایم تازه تعویض شده رادیاتور نو بخاری کولر اوکی. روکش صندلی نو کفی دارد. کارت سوخت فعال افتاب سوختگی دارد تو عکس گذاشتم مشخصه قسمتی از سقف و جعبع خاستم رنگ کنم ک گفتن سقفو رنگ کنی تمام رنگ میشه ماشین شاسی عقب سمت شاگرد از پشت تو ترافیک دست خودم ضربه خورد ن جوش دارد ن تعویض شده ضربه داشت ک کشیده شده درست شده ...چه سرد چ گرم هیچ تاثیری رو روشن شدن ماشین ندارد تک استارت سرسیلند دوگانه روشه کسی بخاد دوگانه کنه خوبه واسش واقعا ماشین سلامتیه من واسم رنگ مهم نبود ک خریدم فنیش سلامت بود کسی خاست در خدمتیم تخفیف جزیی ب خریدار‌‌‌‌...,https://divar.ir/v/wYw7K4X8,215000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730612/wYw7K4X8.webp', 'https://s100.divarcdn.com/static/pictures/1676730612/wYw7K4X8.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730612/wYw7K4X8.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730612/wYw7K4X8.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730612/wYw7K4X8.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730612/wYw7K4X8.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730612/wYw7K4X8.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730612/wYw7K4X8.7.webp', 'https://s100.divarcdn.com/static/pictures/1676730612/wYw7K4X8.8.webp', 'https://s100.divarcdn.com/static/pictures/1676730612/wYw7K4X8.9.webp']",تهران,خاوران,wYw7K4X8
70,آپاچی ۲۰۰ سفید مدل ۹۷,"آپاچی ۲۰۰  مدل ۹۷ ، سفید رنگ 
بیمه تا ۱۴۰۲/۰۴/۱۲
سرویس‌ها به موقع انجام شده
بدون تصادف 
قیمت ۱۰۳ میلیون
تماس از ۸ صبح تا ۱۲ ظهر
هماهنگی قبلی برای بازدید 
تخفیف پای معامله، لطفا مصرف کننده",https://divar.ir/v/wYw76uF-,103000000.0,,,motorcycles,personal,"['https://s100.divarcdn.com/static/pictures/1676730599/wYw76uF-.webp', 'https://s100.divarcdn.com/static/pictures/1676730599/wYw76uF-.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730599/wYw76uF-.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730599/wYw76uF-.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730599/wYw76uF-.4.webp']",تهران,خزانه,wYw76uF-
71,پیکان وانت بنزینی، مدل ۱۳۹۳,سلام در و گلگیر شاگرد رنگ و نوک شاسی شاگرد جوش همه قطعات مال خودشه، سواری نرم بیصدا.,https://divar.ir/v/wYw3KBL8,179000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730590/wYw3KBL8.webp', 'https://s100.divarcdn.com/static/pictures/1676730590/wYw3KBL8.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730590/wYw3KBL8.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730590/wYw3KBL8.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730590/wYw3KBL8.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730590/wYw3KBL8.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730590/wYw3KBL8.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730590/wYw3KBL8.7.webp', 'https://s100.divarcdn.com/static/pictures/1676730590/wYw3KBL8.8.webp', 'https://s100.divarcdn.com/static/pictures/1676730590/wYw3KBL8.9.webp']",تهران,شهید رجایی,wYw3KBL8
72,کیا اسپورتیج 2400cc، مدل ۲۰۱۴ فول با ۴ گرمکن,"اسپورتیج ۲۰۱۴ فول بدون خط و خش در حد نو 
لطفا خریدار واقعی تماس بگیرد.",https://divar.ir/v/wYw7qJre,2660000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730588/wYw7qJre.webp', 'https://s100.divarcdn.com/static/pictures/1676730588/wYw7qJre.1.webp']",تهران,جنت‌آباد جنوبی,wYw7qJre
73,دانگ فنگ H30 کراس، مدل ۱۳۹۶,"خودرو فوق العاده کم کار و کارمندی، مانیتور فابریک، سانروف، رینگ فابریک، دوربین دنده عقب و تهویه اتومات، روکش صندلی فابریک و تمیز مثل ماشین صفر، کفپوش سه بعدی، فول اپشن و داخل کابین نو، ۴ حلقه لاستیک ۱۰۰ درصد پهن و نو و رینگ اسپرت و زاپاس پلمپ، بیمه تا فروردین ۱۴۰۲، معاینه فنی یک سال، چراغها زنون، مصرفی ها تازه تعویض شده و نو و بدون هیچ گونه خرجی، آینه ها برقی، سه حالت رانندگی اسپرت و اکونومیک و برف ۴ ایربک، یک کراس اور زیبا ، گیربکس فوق العاده نرم و سالم، تمامی لوازم برقی سالم و قابل استفاده.
فروش نقدی و لطفا خریدار واقعی و کسی که تمیزی ماشین برایش مهم است تماس بگیرد.",https://divar.ir/v/wYw3K8b0,630000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730575/wYw3K8b0.webp', 'https://s100.divarcdn.com/static/pictures/1676730575/wYw3K8b0.1.webp']",تهران,فرودگاه مهرآباد,wYw3K8b0
74,پژو 206 تیپ ۲، مدل ۱۳۸۹,"پژو۲۰۶ تیپ۲
مدل۱۳۸۹ رنگ سفید
یه گلگیر تعویض
فنی فوق العاده سالم به شرط کارشناسی
کمک ها فابریک و فوق العاده نرم
ضیط و باند، روکش، کف پایی ۳بعدی، فرمان چرم،کنسول وسط فابریک، شیشه دودی ، لاستیک ۷۰٪
بدون یک ریال هزینه
فقط مصرف کننده",https://divar.ir/v/wYwz6ktL,,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730575/wYwz6ktL.webp', 'https://s100.divarcdn.com/static/pictures/1676730575/wYwz6ktL.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730575/wYwz6ktL.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730575/wYwz6ktL.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730575/wYwz6ktL.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730575/wYwz6ktL.5.webp']",تهران,سعادت‌آباد,wYwz6ktL
75,پژو 405 SLX بنزینی، مدل ۱۳۹۴,"فنی سالم
رینگ اسپورت",https://divar.ir/v/wYw76JCm,,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730571/wYw76JCm.webp', 'https://s100.divarcdn.com/static/pictures/1676730571/wYw76JCm.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730571/wYw76JCm.2.webp']",تهران,تهرانپارس شرقی,wYw76JCm
76,وانت نیسان، مدل ۱۳۸۰,نیسان.درحد۱۵.سال.خواب.بوده.موتور.شاسی.پلم,https://divar.ir/v/wYqLzc87,280000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730567/wYqLzc87.webp', 'https://s100.divarcdn.com/static/pictures/1676730567/wYqLzc87.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730567/wYqLzc87.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730567/wYqLzc87.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730567/wYqLzc87.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730567/wYqLzc87.5.webp']",تهران,دریاچه شهدای خلیج فارس,wYqLzc87
77,مگان ۲۰۰۰ کم کارکرد,"شاسی و سقف خودرو کاملا سالم و موتور سر حال
زاپاس زیر نرفته
تعمیرات و سرویس گیربکس به تازگی انجام شده است
روغن موتور به تازگی تعویض شده است
داخل چرم سوزنی است 
دارای کروز کنترل 
دارای سنسور دنده عقب",https://divar.ir/v/wYw7Kbb8,600000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730565/wYw7Kbb8.webp', 'https://s100.divarcdn.com/static/pictures/1676730565/wYw7Kbb8.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730565/wYw7Kbb8.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730565/wYw7Kbb8.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730565/wYw7Kbb8.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730565/wYw7Kbb8.5.webp']",تهران,پونک,wYw7Kbb8
78,چری آریزو 6 پرو، مدل ۱۴۰۱,آریزو ۶ فونیکس فروش فوری زیز قیمت بازار,https://divar.ir/v/wYw_XieP,1550000000.0,,,light,personal,[],تهران,تهران‌سر,wYw_XieP
79,پراید 131 SE، مدل ۱۳۹۷,"پراید مدل۹۷ 
فنی به شرط.
 
سند یه برگ 
ماشین مرتب
ماشینه خیلی سالمه 
مصرف کننده ام کنار میام معاوضه ام دارم با ۲۰۶",https://divar.ir/v/wYwXZ38J,230000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730561/wYwXZ38J.webp', 'https://s100.divarcdn.com/static/pictures/1676730561/wYwXZ38J.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730561/wYwXZ38J.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730561/wYwXZ38J.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730561/wYwXZ38J.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730561/wYwXZ38J.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730561/wYwXZ38J.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730561/wYwXZ38J.7.webp']",تهران,خانی‌آباد نو,wYwXZ38J
80,منیفولد هوا توسان ۲۰۱۵ سالم کارکرد ۱۸۰۰۰ کیلومتر,یک عدد منیفولد هوای توسان ۲۰۱۵ سالم با کارکرد ۱۸۰۰۰ کیلومتر اصل کره شرکت Genuine با قیمت نصف بازار بفروش میرسد. قیمت ۴۰۰۰۰۰۰ تومان بدون چانه.,https://divar.ir/v/wYw7K996,,,,parts-accessories,personal,"['https://s100.divarcdn.com/static/pictures/1676730548/wYw7K996.webp', 'https://s100.divarcdn.com/static/pictures/1676730548/wYw7K996.1.webp']",تهران,مرزداران,wYw7K996
81,لودر ۹۵۰ کاتر پیلار,سلام درود لودر سالم در حال کار توضیحات زنگ بزن  چت وپیام جواب نمیدم,https://divar.ir/v/wYw7qalQ,,,,heavy,personal,"['https://s100.divarcdn.com/static/pictures/1676730544/wYw7qalQ.webp', 'https://s100.divarcdn.com/static/pictures/1676730544/wYw7qalQ.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730544/wYw7qalQ.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730544/wYw7qalQ.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730544/wYw7qalQ.4.webp']",تهران,تهرانپارس شرقی,wYw7qalQ
82,کاتالیز خودرو ایرانی,فروش کاتالیزور انواع خودرو های ایرانی,https://divar.ir/v/wYQTeDRG,,,,parts-accessories,personal,['https://s100.divarcdn.com/static/pictures/1676730539/wYQTeDRG.webp'],تهران,صادقیه,wYQTeDRG
83,پژو 206 تیپ ۲، مدل ۱۳۹۰,۲۰۶ مدل ۹۰ تیپ ۲ کارکرد ۳۱۴ هزار کیلومتر جلوبندی تسمه ها دیسک وصفحه لنت عقب و جلو به تازگی سرویس شده و خودرو دو تا درب رنگ .بیمه یکسال کامل و معاینه فنی هم یکسال کامل دارد از سال ۹۲ دسته خودم بوده .,https://divar.ir/v/wYwH66oP,290000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730542/wYwH66oP.webp', 'https://s100.divarcdn.com/static/pictures/1676730542/wYwH66oP.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730542/wYwH66oP.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730542/wYwH66oP.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730542/wYwH66oP.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730542/wYwH66oP.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730542/wYwH66oP.6.webp', 'https://s100.divarcdn.com/static/pictures/1676730542/wYwH66oP.7.webp', 'https://s100.divarcdn.com/static/pictures/1676730542/wYwH66oP.8.webp', 'https://s100.divarcdn.com/static/pictures/1676730542/wYwH66oP.9.webp']",تهران,شهرک غرب,wYwH66oP
84,بنز کلاس C C200، مدل ۲۰۰۶ کمپرسور,ماشین فوق العاده واستثنایی/شاسی هاوسینی سالم/روکش صندلی هانووتمیز//پرده عقب/پشت سری صندلی برقی/چراغ شور وبقیه ی اپشنهافعال,https://divar.ir/v/wYj3IPz0,1250000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730538/wYj3IPz0.webp', 'https://s100.divarcdn.com/static/pictures/1676730538/wYj3IPz0.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730538/wYj3IPz0.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730538/wYj3IPz0.3.webp']",تهران,تهرانپارس غربی,wYj3IPz0
85,تریلی کمپرسی,"دومحور دستگاه اچ چهارده تن
جک وپمپ هیدروماس پنج قاب 
حوض شاسی سالم
لاستیک چهل درصد
باک دویست لیتری روغن باشیلنگ روغن",https://divar.ir/v/wYw76kWY,280000000.0,,,parts-accessories,personal,"['https://s100.divarcdn.com/static/pictures/1676730534/wYw76kWY.webp', 'https://s100.divarcdn.com/static/pictures/1676730534/wYw76kWY.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730534/wYw76kWY.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730534/wYw76kWY.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730534/wYw76kWY.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730534/wYw76kWY.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730534/wYw76kWY.6.webp']",تهران,آجودانیه,wYw76kWY
86,پراید هاچبک، مدل ۱۳۸۰,ماشین سالم،فنی خوب ،لاستیک 80درصد ،داخل ماشین رودری عوض شده ،کفی یه تیکه ،تو‌دوزی ،روکش صندلی نو ،تخفیف دارد,https://divar.ir/v/wYw36s5d,90000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730530/wYw36s5d.webp', 'https://s100.divarcdn.com/static/pictures/1676730530/wYw36s5d.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730530/wYw36s5d.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730530/wYw36s5d.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730530/wYw36s5d.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730530/wYw36s5d.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730530/wYw36s5d.6.webp']",تهران,فلاح,wYw36s5d
87,تیبا صندوق‌دار EX، مدل ۱۳۹۳,از نظر فنی کاملا سالم کارشناسی شده و کم کارکرد,https://divar.ir/v/wYw76nN3,225000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730528/wYw76nN3.webp', 'https://s100.divarcdn.com/static/pictures/1676730528/wYw76nN3.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730528/wYw76nN3.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730528/wYw76nN3.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730528/wYw76nN3.4.webp']",تهران,جیحون,wYw76nN3
88,جک نواستفاده نشده,استفاده نشده ساعت تماس۱۰صبح الی۱۰شب فقط تماس,https://divar.ir/v/wYw76sGY,600000.0,,,parts-accessories,personal,['https://s100.divarcdn.com/static/pictures/1676730522/wYw76sGY.webp'],تهران,افسریه,wYw76sGY
89,پراید 131 دوگانه سوز، مدل ۱۳۹۴,"سلام 
پراید ۱۳۱ نوک مدادی دوگانه کارخانه
فرمان هیدرولیک
ترمز ای بی اس
رنگ شدگی جزئی و بدون تصادف بوده و بر اثر مالیدگی به درب پارکینگ بوده
بغل زاپاس  داخل صندوق ضربه خیلی جزئ ترافیکی دارد که چون کم و جزئی بود دست نزدم
خط و خش جزئی و کم داره 
بیمه ۶ ماه 
معاینه یک سال
مخرن سی ان جی تا س***********************ق بی صدا نسبت به مدلش
روغن و فیلتر تازه عوض شده
لاستیک جلو نو ۹۵٪
روکش صندلی چرم نوو
دزدگیر تصویری",https://divar.ir/v/wYw3qxqw,188000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730521/wYw3qxqw.webp', 'https://s100.divarcdn.com/static/pictures/1676730521/wYw3qxqw.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730521/wYw3qxqw.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730521/wYw3qxqw.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730521/wYw3qxqw.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730521/wYw3qxqw.5.webp']",تهران,اتحاد,wYw3qxqw
90,سانگ یانگ تیوولی ارمور، مدل ۲۰۱۸,"تیپ ارمور و‌فول کامل
گرمکن دوصندلی،سنسور باران
فرمان ۳حالته،کروز کنترل
سنسور پارک ،Esp
اینه فوتوکروم
تریم‌داخل کامل‌مشکی و‌پیانویی
ماشین در حد و بسیار تمیز
فروشنده واقعی",https://divar.ir/v/wYeDGiL5,1770000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730514/wYeDGiL5.webp', 'https://s100.divarcdn.com/static/pictures/1676730514/wYeDGiL5.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730514/wYeDGiL5.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730514/wYeDGiL5.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730514/wYeDGiL5.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730514/wYeDGiL5.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730514/wYeDGiL5.6.webp']",تهران,جردن,wYeDGiL5
91,سمند LX دوگانه سوز مدل ۱۳۸۷,"با سلام خدمت دوستان عزیز
خودروی فوق بسیار سالم وکم کار
رخ بسیار عالی درحد95
شاسی ها پلمپ کاملا بدون رنگ وضربه
چهار حلقه لاستیک نو 
ضبط دارد دزدگیر دارد 
معاینه فنی کامل بیمه 4ماه
دوگانه سی ان جی مخزن بزرگ
بازدید نسیم شهر",https://divar.ir/v/wYw7aPbb,235000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730516/wYw7aPbb.webp', 'https://s100.divarcdn.com/static/pictures/1676730516/wYw7aPbb.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730516/wYw7aPbb.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730516/wYw7aPbb.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730516/wYw7aPbb.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730516/wYw7aPbb.5.webp', 'https://s100.divarcdn.com/static/pictures/1676730516/wYw7aPbb.6.webp']",تهران,آذری,wYw7aPbb
92,رنو تندر 90 E2 بنزینی، مدل ۱۳۹۱,"با سلام 
این اتومبیل قبلا تصادف کرده شاسی عقب تعویض شده و شاسی جلو ضربه خورده ۶ سال از تصادف گذشتهو همه ی مشکلات برطرف شده از نظر موتوری کاملا سالم است و مشکلی نداره و قابل استفاده است",https://divar.ir/v/wYw7amg1,250000000.0,,,light,personal,['https://s100.divarcdn.com/static/pictures/1676730513/wYw7amg1.webp'],تهران,ارم,wYw7amg1
93,پژو پارس سال، مدل ۱۳۹۹,پژو پارس سال از نظر فنی  وبدنه سالم ودرحد سواری نرو بدونه سروصدا دارای روکش صندلی کف پای,https://divar.ir/v/wYw7qjHp,460000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730507/wYw7qjHp.webp', 'https://s100.divarcdn.com/static/pictures/1676730507/wYw7qjHp.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730507/wYw7qjHp.2.webp', 'https://s100.divarcdn.com/static/pictures/1676730507/wYw7qjHp.3.webp', 'https://s100.divarcdn.com/static/pictures/1676730507/wYw7qjHp.4.webp', 'https://s100.divarcdn.com/static/pictures/1676730507/wYw7qjHp.5.webp']",تهران,یافت‌آباد,wYw7qjHp
94,پژو 206 تیپ ۲ کم کارکرد در حد,"کم کارکرد در حد صفر 
ماشین دوم بوده 
بدون یک ریال هزینه 
همه چی صحیح و سالم 
بدون رنگ به شرط کارشناسی 
برای بازدید لوکیشن اگهی دقیق میباشد ! 
اگر اگهی رو میبینید یعنی ماشین موجود هست بعد از فروش اگهی حذف میشود !
با پراید مدل پایین تر هم معاوضه دارم",https://divar.ir/v/wYpjvKyF,435000000.0,,,light,personal,"['https://s100.divarcdn.com/static/pictures/1676730920/wYpjvKyF.webp', 'https://s100.divarcdn.com/static/pictures/1676730920/wYpjvKyF.1.webp', 'https://s100.divarcdn.com/static/pictures/1676730920/wYpjvKyF.2.webp']",تهران,شادمهر,wYpjvKyF
95,اجاره خودرو ۲۰۶ رنت ماشین و کرایه,"اجاره خودرو ۲۰۶
شرکت اجاره خودرو ارین
اجاره بالای ۶ روز
برای اطلاعات بیشتر و رزرو برای عید تماس حاصل فرمایید",https://divar.ir/v/wYO7Ic5E,,,,rental,personal,['https://s100.divarcdn.com/static/pictures/1676730500/wYO7Ic5E.webp'],تهران,سیدخندان,wYO7Ic5E
