,title,description,web_url,price,rent,credit,category,business_type,images,city,district,token
58,نصب بازی ps4 و ps5 در منزل شما,"* نصب بازیهای ps4 و ps5 در منزل شما ( اکانتی و کپی خور )
* تمامی بازیها به صورت نرم افزاری و با ضمانت بن نشدن دستگاه نصب میشوند
* جدیدترین بازیها به صورت پکیج های قیمتی متنوع
* برای اطلاعات بیشتر از بازیها و قیمتها تماس بگیرید

fifa 23 - pes 23 -  - call of mw2 - W2k22 -  - Horizon - dying light 2 - elden ring - hitman 3 - spider man - valhala - legion - ghost tushima - crash 4 ....",https://divar.ir/v/wY-JQCoj,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676578207/wY-JQCoj.webp', 'https://s100.divarcdn.com/static/pictures/1676578207/wY-JQCoj.1.webp', 'https://s100.divarcdn.com/static/pictures/1676578207/wY-JQCoj.2.webp', 'https://s100.divarcdn.com/static/pictures/1676578207/wY-JQCoj.3.webp', 'https://s100.divarcdn.com/static/pictures/1676578207/wY-JQCoj.4.webp', 'https://s100.divarcdn.com/static/pictures/1676578207/wY-JQCoj.5.webp', 'https://s100.divarcdn.com/static/pictures/1676578207/wY-JQCoj.6.webp', 'https://s100.divarcdn.com/static/pictures/1676578207/wY-JQCoj.7.webp']",تهران,جنت‌آباد جنوبی,wY-JQCoj
59,فیلم های تاملند ،کلاسینو ،حرف اخر,"پک کامل تمامی فیلم های تاملند، کلاسینو ،حرف اخر  با بالاترین کیفیت از پنجم ابتدایی تا دوازدهم و کنکور تمامی رشته ها  موجود است 
✅محصولات فوق در ۳پ۲ اپدیت مختلف ۱۴۰۱و ۱۴۰۲ موجود میباشد که با توجه به سفارش شما تقدیم میشود 
✅  پک های مربوط به نکته تست ها و کنکور دی نیز موجود است 

✅سفارش به صورت تک درس و تک مبحث نیز پذیرفته میشود 


✅تمامی محصولات دارای گارانتی و مهلت تست میباشد و با ضمانت به شما داده میشود و به خاطر سود بیشتر هیج وقت از کیفیت کار زده نمیشود و در صورت هر گونه مشکل 
[تمامی مبلغ فاکتور شما+ ۴۰ درصد از فاکتور] پرداخت میشود 


✅امکان مشاهده محصولات قبل از خرید فراهم است 

ارسال به تمامی نقاط در کوتاه ترین زمان ممکن 


لطفا جهت کسب اطلاعات بیشتر  و مشاوره درسی  تماس بگیرید یا کلمه "" کنکور "" پیامک کنید در کوتاه ترین زمان ممکن با شما تماس گرفته میشود",https://divar.ir/v/wYufUxUR,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676573334/wYufUxUR.webp', 'https://s100.divarcdn.com/static/pictures/1676573334/wYufUxUR.1.webp', 'https://s100.divarcdn.com/static/pictures/1676573334/wYufUxUR.2.webp', 'https://s100.divarcdn.com/static/pictures/1676573334/wYufUxUR.3.webp']",تهران,جمال‌زاده,wYufUxUR
60,اجاره کرایه رنت پی اس فور فر فایو ps4 و ps5 و دسته,"اوقات فراغت خودرا با سرگرمی‌خوب‌پرکنید و‌ شاد باشید
ارسال به همه جای تهران در‌کمترین زمان و‌کمترین هزینه.همچنین میتوانید تشریف بیارید درب مغازه تحویل بگیرید
اجاره کرایه رنت پلی استیشن ۴ دستگاه ها فول بازی های متنوع فوتبال اپدیت اکشن‌مرحله ای 
تحویل دستگاه تا یک شب درب مغازه میباشد که همه چی‌تست میشود
((تحویل دستگاه ۲۴ ساعته میباشد که درایام عادی ۱۱۰ و پنج شنبه جمعه ها وتعطیلی ها ۱۷۰))
 هردسته اضافی روی دستگاه ۳۵ هزار تومان
دسته خالی به جز دستگاه دونه ای ۶۰ هزار تومان
## اجاره دستگاه به صورت هفتگی‌تخفیف میخوره##
برای اخر هفته ها حتما زودتر رزرو کنید
##مدارک لازم برای اجاره کارت ملی جدید به همراه کارت ماشین و‌حضور خود صاحب کارت ملی الزامی میباشد.اگر‌خودرو ندارید دوعدد کارت ملی جدید به همراه کارت عابر بانک به نام خود اشخاص و امضای قرارداد و‌اثر انگشت فی مابین##
همه‌دستگاه ها شامل‌چی‌پی‌اس فعال میباشد",https://divar.ir/v/wYKJu213,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676567120/wYKJu213.webp', 'https://s100.divarcdn.com/static/pictures/1676567120/wYKJu213.1.webp', 'https://s100.divarcdn.com/static/pictures/1676567120/wYKJu213.2.webp', 'https://s100.divarcdn.com/static/pictures/1676567120/wYKJu213.3.webp']",تهران,خواجه نظام الملک,wYKJu213
61,نصب بازیps4 ps5 xbox، همکاری,"با سلام ارادت
فروشگاه رفیق با بیش از4سال سابقه درخشان در منطقه ...
✅نصب بازی کپی خور فول گیم 250
✅نصب بازی ps4..
5انتخاب 5رندوم750
10انتخاب1100
✅نصب بازی ps5 
❌️فقط  ۹۵۰❌️
✅نصب بازی xbox
فول گیم به انتخاب شما 400
❌❌شما هیچ هزینه اضافی پرداخت نمیکنید❌❌
✅گارانتی بن نشدن دستگاه
✅تعمیرات صفر تا صد انواع کنسول بازی با گارانتی و مهلت تست
✅فروش انواع کنسول و اکسسور با نازل ترین قیمت
❗ادرس
❗اختیاریه جنوبی، کوچه داروخانه پ8",https://divar.ir/v/wYsqyruY,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676567046/wYsqyruY.webp', 'https://s100.divarcdn.com/static/pictures/1676567046/wYsqyruY.1.webp', 'https://s100.divarcdn.com/static/pictures/1676567046/wYsqyruY.2.webp']",تهران,پاسداران,wYsqyruY
62,پانسیون خانگی سگ,"پانسیون خانگی سگ (زیر نظر رفتار شناس)
سگ های عزیزتون اینجا به طور کامل بهشون رسیدگی میشه محیط تمیز‌ و بهداشتی داریم
امکان بازدید و ارسال عکس و فیلم هستش
آزادی کامل در خانه دارن بچه ها


در صورت تمایل به پیاده روی میره سگتون با بقیه
تعداد خیلی خیلی محدودی ظرفیت داریم برای رسیدگی صحیح
غذای گرم یا خشک هم به در خواست شما داده میشه
سگ های شیر خوار رو نگهداری‌ نمیکنیم
برای عید اولویت با رزرو شده ها هست
پس دوستانی که تمایل دارن و میشناسن حتما 
رزو کنند که شرمنده شون نشیم


سرویس تحویل درب منزل هم داریم
قیمت پایه نگهداری 150 تومان هست
روزانه ، هفتگی ، ماهانه
در صورت نیاز به آموزش و خدمات داگ واکری
در خدمتتون هستیم
ممنون",https://divar.ir/v/wYuPShFt,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676683904/wYuPShFt.webp', 'https://s100.divarcdn.com/static/pictures/1676683904/wYuPShFt.1.webp', 'https://s100.divarcdn.com/static/pictures/1676683904/wYuPShFt.2.webp', 'https://s100.divarcdn.com/static/pictures/1676683904/wYuPShFt.3.webp']",تهران,سعادت‌آباد,wYuPShFt
63,کرایه اجاره رنت ps4 ps5 پی اس فور پی اس فایو,"اجارهps4وps5 
تحویل: کل تهران و کرج
هزینه پیک رفت و برگشت به عهده مشتری و مطابق با اسنپ محاسبه میشه
مدارک ها باید تکمیل باشه درصورت تکمیل نبودن از تحویل دستگاه معذوریم.
مدارک مورد نیاز
دو مدرک شناسایی(مانند کارت پایان خدمت و کارت ملی) و یک مدرک از اموال شخص (مانند کارت ماشین و یا موتور)",https://divar.ir/v/wYOfT3Sf,,,,entertainment,personal,['https://s100.divarcdn.com/static/pictures/1676563141/wYOfT3Sf.webp'],تهران,ستارخان,wYOfT3Sf
64,نصب بازی xbox..ps4..ps5,"نصب بازی با قیمت همکاری

نصب بازی xbox  فول انتخاب مشتری ۳۵۰تومن
 بازی ها با ضمانت و دستگاه پر میشود تحویل ۱روزه

نصب بازی ps4 اکانتی
۷انتخاب ۳رندم ۹۵۰تومن
۱۰انتخاب ۵۰۰گیگ ۱تومن
۱۰انتخاب ۱۰رندم ۱.۲۰۰ تومن
پک پیشنهادی ۱۸بازی جدید و خوب ps4  یک ترا پر میشه ۱.۲۰۰تومن
تحویل ۱تا ۲روز
 نصب بازی ps4 کپی خور فول انتخاب مشتری همه بازی ها موجود میباشد فقط ۲۰۰تومن
تحویل ۱روزه
نصب بازی ps5 
۵انتخاب ۵ رندم ۹۰۰تومن
هر بازی انتخابی اضافه ۱۵۰تومن اضافه میشود
 تحویل ۲روزه

همه بازی ها با ضمانت ریخته میشود و در صورت بروز مشکل پاسخگو شما عزیزان هستیم
برای اگاهی از لیست بازی ها و ادرس با شماره داخل اگهی تماس بگیرید یا پیام بدید",https://divar.ir/v/wYurB0M8,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676561792/wYurB0M8.webp', 'https://s100.divarcdn.com/static/pictures/1676561792/wYurB0M8.1.webp', 'https://s100.divarcdn.com/static/pictures/1676561792/wYurB0M8.2.webp']",تهران,فردوسی,wYurB0M8
65,نصب بازی ps4 xbox ps5 تعمیرات و آموزش. همکاری,"✅با سلام✅
تخفیف ویژه بابت سال نو میلادی ps5 
فقط 800,000 تومان
تحویل همان روز
FiFa 23
فروشگاه بلاگر گیم با ۶ سال سابقه کار در زمینه گیم در خدمت شما دوستان میباشد

تمامی نصبهای بازی و تعمیرات با ضمانت بن نشدن

✅نصب بازی ps4 20 انتخابی فقط 200.000 تومان✅

نصب بازی ( ps4 ) به صورت اکانتی :
 5 انتخابی 5 رندوم فقط 750.000
10 انتخاب ۵ رندوم فقط 1,000,000

نصب بازی (xbox) 25 انتخابی فقط 380.000t

نصب بازی (ps5 )  فول کامل انتخابی با آخرین آپدیت و دیتا مخصوص ps5 فقط 1,000.000t تومان

✅تعمیرات :
۲ تا دسته بیارید سومیش رایگان انجام میشه
تعمیرات دسته و کنسول با تضمین

☯️همه کارای گیمی رو ما انجام میدیم فقط بگید چیکار کنیم.☯️
❗❗آموزش حرفه ای و تخصصی با بیش از 50 کار آموز و آموزشی❗❗
صفر تا صد آموزش ما با همه جا فرق داره
هرکسی میخواد بیاد تو این کار بهترین گزینه و کاملترین آموزش رو کار می‌کنیم
نصب بازی بر روی تمامی کنسولهارو با متدهای روز 
تعمیرات رو به صورتی یاد میدیم که کار بر نگرده و بتونید همه کارارو انجام بدید
بعد از آموزش دیتای ps4.xbox.ps5 به صورت هدیه به کار آموز میدیم که کارش رو شروع بکنه",https://divar.ir/v/QYmjoK73,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676561034/QYmjoK73.webp', 'https://s100.divarcdn.com/static/pictures/1676561034/QYmjoK73.1.webp', 'https://s100.divarcdn.com/static/pictures/1676561034/QYmjoK73.2.webp', 'https://s100.divarcdn.com/static/pictures/1676561034/QYmjoK73.3.webp', 'https://s100.divarcdn.com/static/pictures/1676561034/QYmjoK73.4.webp', 'https://s100.divarcdn.com/static/pictures/1676561034/QYmjoK73.5.webp']",تهران,صادقیه,QYmjoK73
66,انواع باطری ماشین و موتور شارژی,"سلام
انواع باطری ماشین و موتور شارژی
باطری 12ولت دومدل
باطری 6ولت ***********************************رژر های ایرانی و فابریک
.
جهت دریافت اطلاعات بیشتر تماس بگیرید
آدرس فروشگاه تهران بزرگراه نواب جنوب خ هلال احمر بعداز چهارراه عباسی نبش کوچه اخلاقی پلاک 422 فروشگاه فلامینگو
مسئول فروش هدایت
باتشکر از دستندرکاران دیوار",https://divar.ir/v/wYPvuQZE,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676561029/wYPvuQZE.webp', 'https://s100.divarcdn.com/static/pictures/1676561029/wYPvuQZE.1.webp', 'https://s100.divarcdn.com/static/pictures/1676561029/wYPvuQZE.2.webp', 'https://s100.divarcdn.com/static/pictures/1676561029/wYPvuQZE.3.webp', 'https://s100.divarcdn.com/static/pictures/1676561029/wYPvuQZE.4.webp', 'https://s100.divarcdn.com/static/pictures/1676561029/wYPvuQZE.5.webp']",تهران,گمرک,wYPvuQZE
67,تولید میز پیانو و ارگ یا باکس ،کابین و جعبه پیانو,"تولید میز پیانو و ارگ یا باکس ،کابین و جعبه پیانو


دیگر نیاز به صرف هزینه ی کلان و خرید پیانوی مبله نیست ؛ ما پیانو الکتریک و اُرگ شما را با کمترین هزینه به سایز و ابعاد دلخواه شما مبله می کنیم. 
تولیدی « جان باکس » پیشرو در صنعت ساخت کیس های چوبی و میزهای پیانو ...

✓هزینه ساخت ساده ترین میز پیانو (طرح جان نور) با متریال گوناگون :
⭐ جنس نئوپان با روکش ام دی إف : ۲/۵میلیون
⭐⭐ جنس إم دی إف مرغوب : ۳/۵میلیون
⭐⭐⭐ جنس پلی گلاس مرغوب براق : ۴/۵میلیون
⭐⭐⭐⭐ بعلاوه یک صندلی هدیه از طرف ما

✓✓هزینه ساخت میز پیانو مشابه آکوستیک (طرح جانیار) با متریال گوناگون :
⭐ جنس نئوپان با روکش ام دی إف : ۴/۵میلیون
⭐⭐ جنس إم دی إف مرغوب :  ۵/۵میلیون
⭐⭐⭐ جنس پلی گلاس مرغوب براق : ۶/۵میلیون
⭐⭐⭐⭐ بعلاوه یک صندلی هدیه از طرف ما",https://divar.ir/v/wY-iEIor,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676558679/wY-iEIor.webp', 'https://s100.divarcdn.com/static/pictures/1676558679/wY-iEIor.1.webp']",تهران,تهرانپارس شرقی,wY-iEIor
68,آهنگسازی_تنظیم_استودیو_میکس ومسترینگ,"با تیم مطرح موسیقی
همکاری با خوانندگان بنام و مطرح موسیقی ایران بنیامین-رضا صادقی-فریدون آسرایی
حمیدعسگری-بهنام صفوی -حسین زمان و ... 
همراه با نمونه آثار تولید شده 
 (عکس ها متعلق به استودیو می باشد ) 
⬅️ آهنگسازی و تنظیم 
⬅️ استودیو برای ضبط
⬅️ میکس و مسترینگ
⬅️ آموزش موسیقی 
⬅️ اخذ مجوز از وزارت فرهنگ و ارشاد اسلامی
⬅️ تیم حرفه ای تبلیغاتی
⬅️ تیم حرفه ای ساخت کلیپ و کاور و موشن
 لطفا"" برای اطلاعات بیشتر تماس حاصل فرمائید.",https://divar.ir/v/wYqLzmj3,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676558113/wYqLzmj3.webp', 'https://s100.divarcdn.com/static/pictures/1676558113/wYqLzmj3.1.webp', 'https://s100.divarcdn.com/static/pictures/1676558113/wYqLzmj3.2.webp', 'https://s100.divarcdn.com/static/pictures/1676558113/wYqLzmj3.3.webp', 'https://s100.divarcdn.com/static/pictures/1676558113/wYqLzmj3.4.webp', 'https://s100.divarcdn.com/static/pictures/1676558113/wYqLzmj3.5.webp', 'https://s100.divarcdn.com/static/pictures/1676558113/wYqLzmj3.6.webp', 'https://s100.divarcdn.com/static/pictures/1676558113/wYqLzmj3.7.webp', 'https://s100.divarcdn.com/static/pictures/1676558113/wYqLzmj3.8.webp', 'https://s100.divarcdn.com/static/pictures/1676558113/wYqLzmj3.9.webp']",تهران,تهرانپارس غربی,wYqLzmj3
69,تخم بلدرچین، تخم مرغ محلی وسفید،نطفه دار,"..............(( تخم خوراکی و نطفه دار ))..................


        پخش تخم خوراکی فقط بصورت عمده 
                    فروش بالای ۲۰ کارتن 



 تخم مرغ سفید،تاریخ روز،دارای تاییدیه ، زرده طلایی 
           کارتن ۱۳ کیلویی = ۴۵۰/۰۰۰ تومان



     تخم خوراکی بلدرچین ، تازه ، روزانه ۳۰ کارتن 

  ارسال بالای۲۰کارتن (بسته۱۲ عددی = ۱۴/۰۰۰ تومان)
  ارسال زیر ۲۰ کارتن (بسته ۱۲عددی = ۱۵/۰۰۰ تومان) 


      تخم مرغ محلی ، وزن بالای ۱۲ کیلو گرم 
                کارتنی = ۶۶۰/۰۰۰ تومان 




 تخم بلدرچین،تخم مرغ محلی نطفه دار موجود است




  بدون دریافت بیعانه، تسویه در هنگام تحویل بار 



 ارسال به سرتاسر ایران همراه بارنامه",https://divar.ir/v/wYiHTnNC,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676558783/wYiHTnNC.webp', 'https://s100.divarcdn.com/static/pictures/1676558783/wYiHTnNC.1.webp', 'https://s100.divarcdn.com/static/pictures/1676558783/wYiHTnNC.2.webp', 'https://s100.divarcdn.com/static/pictures/1676558783/wYiHTnNC.3.webp']",تهران,آذری,wYiHTnNC
70,اجاره کنسول ps4 رنت پلی استیشن,"جمعه ها تعطیلات رسمی تعطیل
باسلام لطفا آگهی کامل خوانده شود و بعد تماس بگیرید 
•هر ۲۴ ساعت شنبه تا سه شنبه ۱۱۵هزار تومان
•هر ۲۴ ساعت ایام تعطیل و آخر هفته ۱۴۵هزار تومان 
◼️ اجاره هفتگی با تخفیف ویژه ◼️ 
.بدون هیچ هزینه اضافی. 
اجاره به صورت هفتگی و روزانه با بازی های متنوع و روز دستگاه ps4 به همراه دو دسته ساعت اجاره دستگاه ۱۰ الی ۱۴ ۱۶:۰۰ الی ۲۱ 
مدارک الزامی: 
۱.شناسنامه جدید یا کارت ملی جدید 
۲.کارت ماشین یا کارت موتور بالای ۱۵۰ سی سی (بنام فرد اجاره کننده یا پدر و برادر) 
۳.شماره تلفن ثابت داخل شهری جهت تماس و احراز هویت 
۴.پرداخت مبلغ اجاره با کارت بانکی بنام فرد اجاره کننده 
آرزوی اوقات خوشی را برای شما عزیزان داریم ✔️با ۵ سال سابقه در غرب تهران در خدمت شما عزیزان هستیم✔️
 لطفا قبلا از حضور هماهنگ فرمایید 
*آدرس فروشگاه : فلکه دوم صادقیه ، ابتدای آیت الله کاشانی ، جنب بیمارستان ابن سینا ، پاساژ مینا ، طبقه زیرین ، پ۶",https://divar.ir/v/wYjrZgAs,,,,entertainment,personal,[],تهران,صادقیه,wYjrZgAs
71,توپ جام جهانی اصلی,"فروش انواع توپ جام جهانی اصلی و توپ باشگاهی
پرسی و دوختی 
ارسال درب منزل به قیمت عمده 
شهرک راه اهن بلوار علیمردانی پاساژ گل یاس ط ۱ پلاک ۴۴",https://divar.ir/v/wYie_pLz,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676573342/wYie_pLz.webp', 'https://s100.divarcdn.com/static/pictures/1676573342/wYie_pLz.1.webp', 'https://s100.divarcdn.com/static/pictures/1676573342/wYie_pLz.2.webp', 'https://s100.divarcdn.com/static/pictures/1676573342/wYie_pLz.3.webp', 'https://s100.divarcdn.com/static/pictures/1676573342/wYie_pLz.4.webp', 'https://s100.divarcdn.com/static/pictures/1676573342/wYie_pLz.5.webp', 'https://s100.divarcdn.com/static/pictures/1676573342/wYie_pLz.6.webp']",تهران,دهکده المپیک,wYie_pLz
72,نصب بازی تعمیر تعمیرات دسته و کنسول ps4 ps5 xbox,"با درود
✅به مناسبت افتتاحیه یک هفته ۵۰٪ تخفیف شامل نصب بازی و تعمیرات دسته و کنسول
✅نصب ۲۰ عدد بازی به انتخاب شما فقط ۲۰۰ هزار تومان
✅نصب بازی های اکانتی ۲۰۲۳ بر روی ps4 ps5 در کمترین زمان با کمترین قیمت و تضمین بن نشدن
✅تعمیرات تخصصی دسته و کنسول ps4 ps5 xbox شامل هنگی دسته گیجی و کشیدن شوکر ها آنالوگ ذغالی آیسی شارژ L2 R2 و ... با کمترین قیمت و یک ماه گارانتی
✅خرید و فروش دیسک بازی ها ps4 ps5 
✅خرید و فروش کنسول بازی ps4 ps5 xbox
✅نصب بازی های xbox سری s x 
✅نصب بازیهای هکی کپی خور (با فلش) و اکانتی در حضور مشتری و در کمترین زمان بدون باز شدن دستگاه و گارانتی بن نشدن با اکانت های نامحدود از نظر مدت زمانی
✅هفت سال سابقه کار حرفه ای گیم نت متئو
خانی آباد نو خ آموزگار خ قیانوری داخل ورزشگاه شهید قیانوری قسمت کافه ورزش",https://divar.ir/v/wYEviiMJ,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676555147/wYEviiMJ.webp', 'https://s100.divarcdn.com/static/pictures/1676555147/wYEviiMJ.1.webp', 'https://s100.divarcdn.com/static/pictures/1676555147/wYEviiMJ.2.webp', 'https://s100.divarcdn.com/static/pictures/1676555147/wYEviiMJ.3.webp', 'https://s100.divarcdn.com/static/pictures/1676555147/wYEviiMJ.4.webp']",تهران,بهمن یار,wYEviiMJ
73,تعمیرات تخصصی دسته ps4.ps5.xbox,"تعمیرات تخصصی کنترلر های بازی
تعمیرات کنسول های بازی 
نصب بازی و ...
با ضمانت و مهلت تست",https://divar.ir/v/wYtvPz6K,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676554516/wYtvPz6K.webp', 'https://s100.divarcdn.com/static/pictures/1676554516/wYtvPz6K.1.webp', 'https://s100.divarcdn.com/static/pictures/1676554516/wYtvPz6K.2.webp']",تهران,تهران‌سر,wYtvPz6K
74,اجاره رنت کرایه پی اس فور پی اس فایوps4 ps5,"سلام خسته نباشید امیدوارم همیشه شاد سلامت باشید
بابیش از3سال سابقه کاری درخدمت شما عزیزان هستیم
***************************
روزانه دستگاه ps4 ایام تعطیلم 100
روزانه دستگاه ps5 ایام تعطیلم 300
هفتگی وماهیانه با تخفیف ویژ
با بروز ترین وجدید ترین بازی های دنیا.
بازی ها2021 2022 2023
مدارک کارت ماشین یا موتور کارت ملی شناسنامه
از جای معتبر کرایه کنیم 
درخدمت شما مشتریان عزیزهستیم",https://divar.ir/v/wYiHytYL,,,,entertainment,personal,['https://s100.divarcdn.com/static/pictures/1676568828/wYiHytYL.webp'],تهران,تهرانپارس شرقی,wYiHytYL
75,پانسیون سگ,بزرگترین مجموعه در غرب استان تهران گرمایش وسرمایش بستگی به نژادپت شما دو وعده غذای گرم وخشک  به انتخاب مشتری پت شاپ آرایشگاه استحمام دارای دوربین مربی حرفه ای برای رفع ناهنجاری با اولین دیدار مهمانی همیشگی ما خواهید شد,https://divar.ir/v/wYFz4792,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676553121/wYFz4792.webp', 'https://s100.divarcdn.com/static/pictures/1676553121/wYFz4792.1.webp', 'https://s100.divarcdn.com/static/pictures/1676553121/wYFz4792.2.webp', 'https://s100.divarcdn.com/static/pictures/1676553121/wYFz4792.3.webp', 'https://s100.divarcdn.com/static/pictures/1676553121/wYFz4792.4.webp']",تهران,اندیشه (شهر زیبا),wYFz4792
76,نصب بازی PS5_PS4,"✅ نصب بازی های پلی استیشن ۴ و ۵

✅ تمام اکانت ها اورجینال

  -------------------

✅ نصب بازی پلی استیشن ۴ ورژن ۹ به پایین(کپی خور)
فول گیم: ۴۰۰ تومان


✅ نصب بازی اکانتی پلی استیشن ۴ ورژن ۹ به بالا

۵ انتخاب + ۵ رندوم: ۸۰۰ تومان
۱۰ انتخاب + ۵ رندوم: ۱۱۰۰ تومان


✅ نصب بازی اکانتی پلی استیشن ۵

۵ انتخاب + ۵ رندوم:  ۸۰۰ هزار تومان
فول گیم انتخابی:    ۱۱۰۰ هزار تومان


✅ تحویل: 1 روز کاری",https://divar.ir/v/wYg7-wNj,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676551905/wYg7-wNj.webp', 'https://s100.divarcdn.com/static/pictures/1676551905/wYg7-wNj.1.webp']",تهران,جنت‌آباد مرکزی,wYg7-wNj
77,دستگاه بدنسازی برند کیا اسپورت,"دستگاه های بدنسازی کیا اسپورت
اولین تولید کننده کشور با ۳۰ سال سابقه طراحی حرفه ای و تولید
تجهیز سالن های ورزشی ٫اداری و تجاری
 رنگ‌به دلخواه مشتری
خرید مستقیم از کارخانه بدون واسطه
✅بازدید و خرید مستیم از کارخانه✅
✅۲سال ضمانت و ۲۰ سال خدمات✅
✅ارسال به سراسر کشور✅
❇️تحویل در ۳۰ الی ۴۵ روز کاری❇️
صفر تا صد باشگاه خود را به ما بسپارید
برای دریافت مشاوره خرید و لیست قیمت فقط از طریق تماس پاسخگو ‌هستیم",https://divar.ir/v/wYtHv8P6,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676551562/wYtHv8P6.webp', 'https://s100.divarcdn.com/static/pictures/1676551562/wYtHv8P6.1.webp', 'https://s100.divarcdn.com/static/pictures/1676551562/wYtHv8P6.2.webp', 'https://s100.divarcdn.com/static/pictures/1676551562/wYtHv8P6.3.webp', 'https://s100.divarcdn.com/static/pictures/1676551562/wYtHv8P6.4.webp', 'https://s100.divarcdn.com/static/pictures/1676551562/wYtHv8P6.5.webp', 'https://s100.divarcdn.com/static/pictures/1676551562/wYtHv8P6.6.webp', 'https://s100.divarcdn.com/static/pictures/1676551562/wYtHv8P6.7.webp', 'https://s100.divarcdn.com/static/pictures/1676551562/wYtHv8P6.8.webp', 'https://s100.divarcdn.com/static/pictures/1676551562/wYtHv8P6.9.webp']",تهران,اندیشه (شهر زیبا),wYtHv8P6
78,نصب بازی و تعمیر دسته Ps4 و Ps5,"تعمیرات انواع دسته PS4 و PS5
✔️تعویض ذغال دسته
✔️رفع مشکل عملکرد خودبخودی L2 R2
✔️تعویض ریبون
✔️تعویض آنالوگ دسته
✔️رفع مشکل گرفتگی دکمه های دسته Ps5
و...
تعمیرات در کمترین زمان ممکن و با بهترین قطعات موجود در بازار انجام می شود.

✔️رفع صدای فن در کنسول های فت، پرو و اسلیم



نصب بازی برای Ps4 و Ps5

✔️نصب بازی کپی خور برای کنسول ورژن های ۹ و پایینتر
✔️نصب بازی به صورت اکانتی و هکی
✔️نصب بازی قانونی
✔️کپی دیتا بر روی هارد اکسترنال


تعمیرات دسته XBOX One
✔️تعویض آنالوگ دسته XBOX
✔️تعمیر دی پد دسته
✔️تعمیر دکمه های LB و RB
✔️تعویض ذغال دکمه ها",https://divar.ir/v/wYPYQVS7,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676550755/wYPYQVS7.webp', 'https://s100.divarcdn.com/static/pictures/1676550755/wYPYQVS7.1.webp', 'https://s100.divarcdn.com/static/pictures/1676550755/wYPYQVS7.2.webp', 'https://s100.divarcdn.com/static/pictures/1676550755/wYPYQVS7.3.webp']",تهران,تهران‌سر,wYPYQVS7
79,نصب بازی PS4 PS5 تعمیرات تخصصی,"فروشگاه Game Master ( استاد گیم )
خدمات فروش تعمیرات و نصب بازی های کنسول های بازی با سابقه ۱۴ ساله در این زمینه.
...
نصب تمامی بازی های کپی خور از ورژن 5.05 تا ورژن 9 از سال 2010 تا 2022.
..
۵۰۰ گیگ فول گیم انتخابی ۳۰۰
یک ترابایت فول گیم انتخابی ۴۰۰
..
♻️ در مجموعه ما تمامی اکانت ها به صورت اکانت GOLD می‌باشد و اکانت پلاس مدت دار و ارزان قیمت نصب نمیشود بازی ها بصورت لاجیتکت اورجینال شبکه Ps Store و بازی های هکی به صورت تضمینی ریخته میشود.
.
⚙ تعمیرات تخصصی دسته و کنسول
✔️تعویض ذغال دسته
✔️رفع مشکل عملکرد R1/R2/L1/L2
✔️تعویض ریبون
✔️تعویض آنالوگ دسته
✔تعویض سوکت Hdmi
✔ تعمیر دور فن
✔تعویض هارد کنسول
✔برطرف کردن مشکل چراغ ابی
✔تعمیر برد و فلت

❗قطعات تعویضی همگی اورجینال سونی میباشد.",https://divar.ir/v/wYt7uMu9,,,,entertainment,personal,"['https://s100.divarcdn.com/static/pictures/1676570283/wYt7uMu9.webp', 'https://s100.divarcdn.com/static/pictures/1676570283/wYt7uMu9.1.webp', 'https://s100.divarcdn.com/static/pictures/1676570283/wYt7uMu9.2.webp', 'https://s100.divarcdn.com/static/pictures/1676570283/wYt7uMu9.3.webp']",تهران,نارمک,wYt7uMu9
